rank,rider,team,b,p,year,distance_km,number_of_stages,time_sec,time_gap_to_winner_sec,result_type
12,RINALDO NOCENTINI,AG2R LA MONDIALE,,,2009,3460,21,310160,1245,time
13,JURGEN VAN DEN BROECK,SILENCE - LOTTO,,,2009,3460,21,310165,1250,time
14,STEPHANE GOUBERT,AG2R LA MONDIALE,,,2009,3460,21,310264,1349,time
15,CARLOS SASTRE,CERVELO TEST TEAM,,,2009,3460,21,310496,1581,time
16,ALEXANDRE BOTCHAROV,TEAM KATUSHA,,,2009,3460,21,310688,1773,time
17,GEORGE HINCAPIE,TEAM COLUMBIA - HTC,,,2009,3460,21,310922,2007,time
18,SYLVAIN CHAVANEL,QUICK STEP,,,2009,3460,21,310964,2049,time
19,CHRISTIAN KNEES,TEAM MILRAM,,,2009,3460,21,311003,2088,time
20,PIERRE ROLLAND,BBOX BOUYGUES TELECOM,,,2009,3460,21,311179,2264,time
23,NICOLAS ROCHE,AG2R LA MONDIALE,,,2009,3460,21,311215,2300,time
24,LINUS GERDEMANN,TEAM MILRAM,,,2009,3460,21,311230,2315,time
25,BRICE FEILLU,AGRITUBEL,,,2009,3460,21,311389,2474,time
26,LUIS LEÓN SANCHEZ,CAISSE D’EPARGNE,,,2009,3460,21,311402,2487,time
27,HAIMAR ZUBELDIA,ASTANA,,,2009,3460,21,311529,2614,time
28,MAXIME MONFORT,TEAM COLUMBIA - HTC,,,2009,3460,21,311549,2634,time
29,CHRISTOPHE MOREAU,AGRITUBEL,,,2009,3460,21,311588,2673,time
30,CADEL EVANS,SILENCE - LOTTO,,,2009,3460,21,311639,2724,time
31,NICKI SORENSEN,TEAM SAXO BANK,,,2009,3460,21,311709,2794,time
32,PETER VELITS,TEAM MILRAM,,,2009,3460,21,311710,2795,time
33,HUBERT DUPONT,AG2R LA MONDIALE,,,2009,3460,21,311898,2983,time
34,CHRIS ANKER SORENSEN,TEAM SAXO BANK,,,2009,3460,21,311902,2987,time
35,SERGIO MIGUEL MOREIRA PAULINHO,ASTANA,,,2009,3460,21,312155,3240,time
36,TONY MARTIN,TEAM COLUMBIA - HTC,,,2009,3460,21,312219,3304,time
38,SÉBASTIEN MINARD,COFIDIS LE CREDIT EN LIGNE,,,2009,3460,21,312372,3457,time
39,LUIS PASAMONTES,CAISSE D’EPARGNE,,,2009,3460,21,312382,3467,time
40,SERGUEI IVANOV,TEAM KATUSHA,,,2009,3460,21,312536,3621,time
41,YAROSLAV POPOVYCH,ASTANA,,,2009,3460,21,312583,3668,time
42,LAURENT LEFEVRE,BBOX BOUYGUES TELECOM,,,2009,3460,21,312604,3689,time
43,RÉMI PAURIOL,COFIDIS LE CREDIT EN LIGNE,,,2009,3460,21,312699,3784,time
44,EGOI MARTINEZ,EUSKALTEL - EUSKADI,,,2009,3460,21,312955,4040,time
45,VOLODYMIR GUSTOV,CERVELO TEST TEAM,,,2009,3460,21,313010,4095,time
46,MATTHEW LLOYD,SILENCE - LOTTO,,,2009,3460,21,313060,4145,time
47,YURY TROFIMOV,BBOX BOUYGUES TELECOM,,,2009,3460,21,313078,4163,time
48,JÉRÉMY ROY,FRANCAISE DES JEUX,,,2009,3460,21,313078,4163,time
49,RYDER HESJEDAL,GARMIN - SLIPSTREAM,,,2009,3460,21,313358,4443,time
50,GUSTAV LARSSON,TEAM SAXO BANK,,,2009,3460,21,313437,4522,time
51,RIGOBERTO URAN,CAISSE D’EPARGNE,,,2009,3460,21,313735,4820,time
53,DAVID LOOSLI,LAMPRE - N.G.C,,,2009,3460,21,313831,4916,time
54,GRISCHA NIERMANN,RABOBANK,,,2009,3460,21,313834,4919,time
55,SYLVAIN CALZATI,AGRITUBEL,,,2009,3460,21,314062,5147,time
56,PIERRICK FEDRIGO,BBOX BOUYGUES TELECOM,,,2009,3460,21,314082,5167,time
57,KIM KIRCHEN,TEAM COLUMBIA - HTC,,,2009,3460,21,314127,5212,time
58,DAVID MONCOUTIE,COFIDIS LE CREDIT EN LIGNE,,,2009,3460,21,314230,5315,time
59,CHARLES WEGELIUS,SILENCE - LOTTO,,,2009,3460,21,314292,5377,time
60,LAURENS TEN DAM,RABOBANK,,,2009,3460,21,314612,5697,time
61,GORKA VERDUGO,EUSKALTEL - EUSKADI,,,2009,3460,21,314664,5749,time
62,JUAN MANUEL GARATE,RABOBANK,,,2009,3460,21,314754,5839,time
64,GEOFFROY LEQUATRE,AGRITUBEL,,,2009,3460,21,314924,6009,time
65,AMAEL MOINARD,COFIDIS LE CREDIT EN LIGNE,,,2009,3460,21,315063,6148,time
66,IGOR ANTON HERNANDEZ,EUSKALTEL - EUSKADI,,,2009,3460,21,315194,6279,time
67,THOMAS VOECKLER,BBOX BOUYGUES TELECOM,,,2009,3460,21,315375,6460,time
68,NICOLAS VOGONDY,AGRITUBEL,,,2009,3460,21,315584,6669,time
69,DAVID ARROYO DURAN,CAISSE D’EPARGNE,,,2009,3460,21,315627,6712,time
70,MAXIME BOUET,AGRITUBEL,,,2009,3460,21,315699,6784,time
71,JOSÉ IVAN GUTIERREZ PALACIOS,CAISSE D’EPARGNE,,,2009,3460,21,315763,6848,time
72,RUBEN PEREZ MORENO,EUSKALTEL - EUSKADI,,,2009,3460,21,315964,7049,time
73,JOOST POSTHUMA,RABOBANK,,,2009,3460,21,316020,7105,time
74,JOAN HORRACH,TEAM KATUSHA,,,2009,3460,21,316047,7132,time
75,CHRISTOPHE KERN,COFIDIS LE CREDIT EN LIGNE,,,2009,3460,21,316075,7160,time
76,SEBASTIAN LANG,SILENCE - LOTTO,,,2009,3460,21,316167,7252,time
77,DAVID ZABRISKIE,GARMIN - SLIPSTREAM,,,2009,3460,21,316271,7356,time
78,JOHANNES FRÖHLINGER,TEAM MILRAM,,,2009,3460,21,316408,7493,time
79,HAYDEN ROULSTON,CERVELO TEST TEAM,,,2009,3460,21,316593,7678,time
80,MARZIO BRUSEGHIN,LAMPRE - N.G.C,,,2009,3460,21,316637,7722,time
81,JOSÉ LUIS ARRIETA,AG2R LA MONDIALE,,,2009,3460,21,316804,7889,time
82,CHRISTOPHE RIBLON,AG2R LA MONDIALE,,,2009,3460,21,316878,7963,time
83,STIJN DEVOLDER,QUICK STEP,,,2009,3460,21,316951,8036,time
84,JOSÉ ROJAS,CAISSE D’EPARGNE,,,2009,3460,21,316971,8056,time
85,DAVID MILLAR,GARMIN - SLIPSTREAM,,,2009,3460,21,317019,8104,time
86,FREDERIK WILLEMS,LIQUIGAS,,,2009,3460,21,317086,8171,time
87,INIGO CUESTA,CERVELO TEST TEAM,,,2009,3460,21,317114,8199,time
88,JÉRÔME PINEAU,QUICK STEP,,,2009,3460,21,317171,8256,time
89,GREG VAN AVERMAET,SILENCE - LOTTO,,,2009,3460,21,317329,8414,time
90,THIERRY HUPOND,SKIL-SHIMANO,,,2009,3460,21,317493,8578,time
91,FABIAN CANCELLARA,TEAM SAXO BANK,,,2009,3460,21,317550,8635,time
92,ALIAKSANDR KUSCHYNSKI,LIQUIGAS,,,2009,3460,21,317553,8638,time
93,JOHAN VAN SUMMEREN,SILENCE - LOTTO,,,2009,3460,21,317653,8738,time
94,LEONARDO DUQUE,COFIDIS LE CREDIT EN LIGNE,,,2009,3460,21,317667,8752,time
95,ALESSANDRO BALLAN,LAMPRE - N.G.C,,,2009,3460,21,317697,8782,time
96,STIJN VANDENBERGH,TEAM KATUSHA,,,2009,3460,21,317709,8794,time
97,HEINRICH HAUSSLER,CERVELO TEST TEAM,,,2009,3460,21,317830,8915,time
98,MARTIJN MAASKANT,GARMIN - SLIPSTREAM,,,2009,3460,21,317908,8993,time
99,OSCAR FREIRE,RABOBANK,,,2009,3460,21,318480,9565,time
100,FILIPPO POZZATO,TEAM KATUSHA,,,2009,3460,21,318494,9579,time
101,MICKAEL DELAGE,SILENCE - LOTTO,,,2009,3460,21,318655,9740,time
102,JUAN ANTONIO FLECHA GIANNONI,RABOBANK,,,2009,3460,21,318680,9765,time
103,MICHAEL ROGERS,TEAM COLUMBIA - HTC,,,2009,3460,21,318692,9777,time
104,SÉBASTIEN ROSSELER,QUICK STEP,,,2009,3460,21,318717,9802,time
105,BINGEN FERNANDEZ,COFIDIS LE CREDIT EN LIGNE,,,2009,3460,21,318843,9928,time
106,THOR HUSHOVD,CERVELO TEST TEAM,,,2009,3460,21,318875,9960,time
107,JUAN JOSÉ OROZ UGALDE,EUSKALTEL - EUSKADI,,,2009,3460,21,318892,9977,time
108,JUSSI VEIKKANEN,FRANCAISE DES JEUX,,,2009,3460,21,318956,10041,time
109,SIMON SPILAK,LAMPRE - N.G.C,,,2009,3460,21,319259,10344,time
110,DANIELE RIGHI,LAMPRE - N.G.C,,,2009,3460,21,319279,10364,time
111,KOEN DE KORT,SKIL-SHIMANO,,,2009,3460,21,319320,10405,time
112,FUMIYUKI BEPPU,SKIL-SHIMANO,,,2009,3460,21,319436,10521,time
113,SIMON GESCHKE,SKIL-SHIMANO,,,2009,3460,21,319443,10528,time
114,MATTEO TOSATTO,QUICK STEP,,,2009,3460,21,319623,10708,time
115,ARNAUD COYOT,CAISSE D’EPARGNE,,,2009,3460,21,319665,10750,time
116,BRIAN VANDBORG,LIQUIGAS,,,2009,3460,21,319712,10797,time
117,ALEXANDRE PICHOT,BBOX BOUYGUES TELECOM,,,2009,3460,21,319836,10921,time
118,STEF CLEMENT,RABOBANK,,,2009,3460,21,319846,10931,time
119,ANTHONY GESLIN,FRANCAISE DES JEUX,,,2009,3460,21,319861,10946,time
120,ALESSANDRO VANOTTI,LIQUIGAS,,,2009,3460,21,319955,11040,time
121,JULIAN DEAN,GARMIN - SLIPSTREAM,,,2009,3460,21,319996,11081,time
122,NIKOLAY TRUSSOV,TEAM KATUSHA,,,2009,3460,21,320025,11110,time
123,STAF SCHEIRLINCKX,SILENCE - LOTTO,,,2009,3460,21,320026,11111,time
124,STUART O'GRADY,TEAM SAXO BANK,,,2009,3460,21,320234,11319,time
125,MARKUS FOTHEN,TEAM MILRAM,,,2009,3460,21,320480,11565,time
126,GERALD CIOLEK,TEAM MILRAM,,,2009,3460,21,320627,11712,time
127,BRETT DANIEL LANCASTER,CERVELO TEST TEAM,,,2009,3460,21,320648,11733,time
128,WILLIAM BONNET,BBOX BOUYGUES TELECOM,,,2009,3460,21,320704,11789,time
129,YUKIYA ARASHIRO,BBOX BOUYGUES TELECOM,,,2009,3460,21,320719,11804,time
130,ALBERT TIMMER,SKIL-SHIMANO,,,2009,3460,21,320725,11810,time
131,MARK CAVENDISH,TEAM COLUMBIA - HTC,,,2009,3460,21,321029,12114,time
132,MAURO SANTAMBROGIO,LAMPRE - N.G.C,,,2009,3460,21,321124,12209,time
133,LLOYD MONDORY,AG2R LA MONDIALE,,,2009,3460,21,321254,12339,time
134,BERT GRABSCH,TEAM COLUMBIA - HTC,,,2009,3460,21,321341,12426,time
135,DANIELE BENNATI,LIQUIGAS,,,2009,3460,21,321349,12434,time
136,STÉPHANE AUGE,COFIDIS LE CREDIT EN LIGNE,,,2009,3460,21,321353,12438,time
137,FABIAN WEGMANN,TEAM MILRAM,,,2009,3460,21,321509,12594,time
138,GREGORY RAST,ASTANA,,,2009,3460,21,321522,12607,time
139,SAMUEL DUMOULIN,COFIDIS LE CREDIT EN LIGNE,,,2009,3460,21,321538,12623,time
140,MIKHAIL IGNATYEV,TEAM KATUSHA,,,2009,3460,21,321644,12729,time
141,DANNY PATE,GARMIN - SLIPSTREAM,,,2009,3460,21,321674,12759,time
142,BENOÎT VAUGRENARD,FRANCAISE DES JEUX,,,2009,3460,21,321790,12875,time
143,SAÏD HADDOU,BBOX BOUYGUES TELECOM,,,2009,3460,21,321810,12895,time
144,CYRIL LEMOINE,SKIL-SHIMANO,,,2009,3460,21,321889,12974,time
145,MARCO BANDIERA,LAMPRE - N.G.C,,,2009,3460,21,322069,13154,time
146,MARCIN SAPA,LAMPRE - N.G.C,,,2009,3460,21,322221,13306,time
147,FABIO SABATINI,LIQUIGAS,,,2009,3460,21,322246,13331,time
148,DMITRIY MURAVYEV,ASTANA,,,2009,3460,21,322310,13395,time
149,MARK RENSHAW,TEAM COLUMBIA - HTC,,,2009,3460,21,322495,13580,time
150,BERNHARD EISEL,TEAM COLUMBIA - HTC,,,2009,3460,21,322578,13663,time
151,TYLER FARRAR,GARMIN - SLIPSTREAM,,,2009,3460,21,322608,13693,time
152,NIKI TERPSTRA,TEAM MILRAM,,,2009,3460,21,322633,13718,time
153,STEVEN DE JONGH,QUICK STEP,,,2009,3460,21,322676,13761,time
154,JONATHAN HIVERT,SKIL-SHIMANO,,,2009,3460,21,322694,13779,time
155,ANDREAS KLIER,CERVELO TEST TEAM,,,2009,3460,21,322963,14048,time
156,YAUHENI HUTAROVICH,FRANCAISE DES JEUX,,,2009,3460,21,324302,15387,time
1,ANDY SCHLECK,TEAM SAXO BANK,,,2010,3642,21,331167,0,time
2,SAMUEL SANCHEZ,EUSKALTEL - EUSKADI,,,2010,3642,21,331348,181,time
3,JURGEN VAN DEN BROECK,OMEGA PHARMA - LOTTO,,,2010,3642,21,331542,375,time
5,ROBERT GESINK,RABOBANK,,,2010,3642,21,331699,532,time
6,RYDER HESJEDAL,GARMIN - TRANSITIONS,,,2010,3642,21,331743,576,time
7,JOAQUIN RODRIGUEZ OLIVER,KATUSHA TEAM,,,2010,3642,21,331825,658,time
8,ROMAN KREUZIGER,LIQUIGAS-DOIMO,,,2010,3642,21,331842,675,time
9,CHRISTOPHER HORNER,TEAM RADIOSHACK,,,2010,3642,21,331850,683,time
10,LUIS LEÓN SANCHEZ,CAISSE D'EPARGNE,,,2010,3642,21,331989,822,time
11,RUBEN PLAZA MOLINA,CAISSE D'EPARGNE,,,2010,3642,21,331997,830,time
12,LEVI LEIPHEIMER,TEAM RADIOSHACK,,,2010,3642,21,332008,841,time
13,ANDREAS KLÖDEN,TEAM RADIOSHACK,,,2010,3642,21,332124,957,time
14,NICOLAS ROCHE,AG2R LA MONDIALE,,,2010,3642,21,332147,980,time
15,ALEXANDRE VINOKOUROV,ASTANA,,,2010,3642,21,332194,1027,time
16,THOMAS LÖVKVIST,SKY PRO CYCLING,,,2010,3642,21,332374,1207,time
17,KEVIN DE WEERT,QUICK STEP,,,2010,3642,21,332442,1275,time
18,JOHN GADRET,AG2R LA MONDIALE,,,2010,3642,21,332572,1405,time
19,CARLOS SASTRE,CERVELO TEST TEAM,,,2010,3642,21,332725,1558,time
21,DANIEL MORENO FERNANDEZ,OMEGA PHARMA - LOTTO,,,2010,3642,21,332906,1739,time
22,CHRISTOPHE MOREAU,CAISSE D'EPARGNE,,,2010,3642,21,333169,2002,time
24,BRADLEY WIGGINS,SKY PRO CYCLING,,,2010,3642,21,333492,2325,time
25,SANDY CASAR,FDJ,,,2010,3642,21,333880,2713,time
26,CADEL EVANS,BMC RACING TEAM,,,2010,3642,21,334155,2988,time
27,JULIEN EL FARES,COFIDIS LE CREDIT EN LIGNE,,,2010,3642,21,334330,3163,time
28,CHRISTOPHE RIBLON,AG2R LA MONDIALE,,,2010,3642,21,334441,3274,time
29,DAMIANO CUNEGO,LAMPRE - FARNESE,,,2010,3642,21,334541,3374,time
30,JOHAN VAN SUMMEREN,GARMIN - TRANSITIONS,,,2010,3642,21,334661,3494,time
31,SYLVAIN CHAVANEL,QUICK STEP,,,2010,3642,21,334685,3518,time
32,IVAN BASSO,LIQUIGAS-DOIMO,,,2010,3642,21,334701,3534,time
33,MARIO AERTS,OMEGA PHARMA - LOTTO,,,2010,3642,21,334884,3717,time
34,VOLODYMIR GUSTOV,CERVELO TEST TEAM,,,2010,3642,21,335319,4152,time
35,JUAN MANUEL GARATE,RABOBANK,,,2010,3642,21,335331,4164,time
36,GORKA VERDUGO,EUSKALTEL - EUSKADI,,,2010,3642,21,335337,4170,time
37,MICHAEL ROGERS,TEAM HTC - COLUMBIA,,,2010,3642,21,335339,4172,time
38,RÉMI PAURIOL,COFIDIS LE CREDIT EN LIGNE,,,2010,3642,21,335380,4213,time
39,KANSTANTSIN SIUTSOU,TEAM HTC - COLUMBIA,,,2010,3642,21,335527,4360,time
40,EGOI MARTINEZ,EUSKALTEL - EUSKADI,,,2010,3642,21,335877,4710,time
42,CHRISTOPHE LE MEVEL,FDJ,,,2010,3642,21,336086,4919,time
43,JANEZ BRAJKOVIC,TEAM RADIOSHACK,,,2010,3642,21,336134,4967,time
44,ANTHONY CHARTEAU,BBOX BOUYGUES TELECOM,,,2010,3642,21,336180,5013,time
45,CYRIL GAUTIER,BBOX BOUYGUES TELECOM,,,2010,3642,21,336240,5073,time
46,SERGIO MIGUEL MOREIRA PAULINHO,TEAM RADIOSHACK,,,2010,3642,21,336271,5104,time
47,MATTHEW LLOYD,OMEGA PHARMA - LOTTO,,,2010,3642,21,336530,5363,time
48,JOSÉ IVAN GUTIERREZ PALACIOS,CAISSE D'EPARGNE,,,2010,3642,21,337034,5867,time
49,DANIEL NAVARRO GARCIA,ASTANA,,,2010,3642,21,337038,5871,time
50,JAKOB FUGLSANG,TEAM SAXO BANK,,,2010,3642,21,337040,5873,time
51,STEVE MORABITO,BMC RACING TEAM,,,2010,3642,21,337079,5912,time
52,KOOS MOERENHOUT,RABOBANK,,,2010,3642,21,337173,6006,time
53,RAFAEL VALLS,FOOTON-SERVETTO,,,2010,3642,21,337275,6108,time
54,PAOLO TIRALONGO,ASTANA,,,2010,3642,21,337429,6262,time
55,MAXIME MONFORT,TEAM HTC - COLUMBIA,,,2010,3642,21,337429,6262,time
56,GRISCHA NIERMANN,RABOBANK,,,2010,3642,21,337520,6353,time
57,PIERRICK FEDRIGO,BBOX BOUYGUES TELECOM,,,2010,3642,21,337525,6358,time
58,PIERRE ROLLAND,BBOX BOUYGUES TELECOM,,,2010,3642,21,337530,6363,time
59,GEORGE HINCAPIE,BMC RACING TEAM,,,2010,3642,21,337538,6371,time
60,VASILI KIRYIENKA,CAISSE D'EPARGNE,,,2010,3642,21,337602,6435,time
61,SYLVESTER SZMYD,LIQUIGAS-DOIMO,,,2010,3642,21,337610,6443,time
62,IVAN VELASCO,EUSKALTEL - EUSKADI,,,2010,3642,21,337725,6558,time
63,JURGEN VAN DE WALLE,QUICK STEP,,,2010,3642,21,337821,6654,time
64,MATHIEU PERGET,CAISSE D'EPARGNE,,,2010,3642,21,337947,6780,time
65,ALEXANDR KOLOBNEV,KATUSHA TEAM,,,2010,3642,21,338041,6874,time
66,JÉRÔME PINEAU,QUICK STEP,,,2010,3642,21,338206,7039,time
67,GERAINT THOMAS,SKY PRO CYCLING,,,2010,3642,21,338333,7166,time
68,JOSÉ ROJAS,CAISSE D'EPARGNE,,,2010,3642,21,338446,7279,time
69,CHRIS ANKER SORENSEN,TEAM SAXO BANK,,,2010,3642,21,338614,7447,time
70,AMAEL MOINARD,COFIDIS LE CREDIT EN LIGNE,,,2010,3642,21,338638,7471,time
71,DAMIEN MONIER,COFIDIS LE CREDIT EN LIGNE,,,2010,3642,21,338901,7734,time
72,FRANCIS DE GREEF,OMEGA PHARMA - LOTTO,,,2010,3642,21,339070,7903,time
73,RUI COSTA,CAISSE D'EPARGNE,,,2010,3642,21,339076,7909,time
74,THOMAS ROHREGGER,TEAM MILRAM,,,2010,3642,21,339105,7938,time
75,MARTIN ELMIGER,AG2R LA MONDIALE,,,2010,3642,21,339261,8094,time
76,THOMAS VOECKLER,BBOX BOUYGUES TELECOM,,,2010,3642,21,339295,8128,time
77,IMANOL ERVITI,CAISSE D'EPARGNE,,,2010,3642,21,339483,8316,time
78,RÉMY DI GREGORIO,FDJ,,,2010,3642,21,339622,8455,time
79,EDUARD VORGANOV,KATUSHA TEAM,,,2010,3642,21,339967,8800,time
80,SEBASTIAN LANG,OMEGA PHARMA - LOTTO,,,2010,3642,21,340106,8939,time
81,ARKAITZ DURAN AROCA,FOOTON-SERVETTO,,,2010,3642,21,340117,8950,time
82,AITOR PEREZ ARRIETA,FOOTON-SERVETTO,,,2010,3642,21,340265,9098,time
83,EROS CAPECCHI,FOOTON-SERVETTO,,,2010,3642,21,340406,9239,time
84,LINUS GERDEMANN,TEAM MILRAM,,,2010,3642,21,340503,9336,time
85,YAROSLAV POPOVYCH,TEAM RADIOSHACK,,,2010,3642,21,340604,9437,time
86,ALIAKSANDR KUSCHYNSKI,LIQUIGAS-DOIMO,,,2010,3642,21,340708,9541,time
87,ALESSANDRO BALLAN,BMC RACING TEAM,,,2010,3642,21,340886,9719,time
88,NICOLAS VOGONDY,BBOX BOUYGUES TELECOM,,,2010,3642,21,340890,9723,time
89,JUAN ANTONIO FLECHA GIANNONI,SKY PRO CYCLING,,,2010,3642,21,340948,9781,time
90,JOHANNES FRÖHLINGER,TEAM MILRAM,,,2010,3642,21,341291,10124,time
91,CHRISTIAN KNEES,TEAM MILRAM,,,2010,3642,21,341546,10379,time
92,SÉBASTIEN MINARD,COFIDIS LE CREDIT EN LIGNE,,,2010,3642,21,341598,10431,time
93,MATTHIEU LADAGNOUS,FDJ,,,2010,3642,21,341664,10497,time
94,KRISTIJAN KOREN,LIQUIGAS-DOIMO,,,2010,3642,21,341759,10592,time
95,RUBEN PEREZ MORENO,EUSKALTEL - EUSKADI,,,2010,3642,21,341765,10598,time
96,BENOÎT VAUGRENARD,FDJ,,,2010,3642,21,341813,10646,time
97,CHRISTOPHE KERN,COFIDIS LE CREDIT EN LIGNE,,,2010,3642,21,341842,10675,time
98,RINALDO NOCENTINI,AG2R LA MONDIALE,,,2010,3642,21,341997,10830,time
99,MICHAËL BARRY,SKY PRO CYCLING,,,2010,3642,21,342022,10855,time
100,MATTHIEU SPRICK,BBOX BOUYGUES TELECOM,,,2010,3642,21,342028,10861,time
101,DAVID ZABRISKIE,GARMIN - TRANSITIONS,,,2010,3642,21,342036,10869,time
102,PAVEL BRUTT,KATUSHA TEAM,,,2010,3642,21,342120,10953,time
103,LUKE ROBERTS,TEAM MILRAM,,,2010,3642,21,342175,11008,time
104,BENJAMIN NOVAL GONZALEZ,ASTANA,,,2010,3642,21,342250,11083,time
105,FRANCESCO GAVAZZI,LAMPRE - FARNESE,,,2010,3642,21,342332,11165,time
106,MAXIME BOUET,AG2R LA MONDIALE,,,2010,3642,21,342388,11221,time
107,SERGE PAUWELS,SKY PRO CYCLING,,,2010,3642,21,342456,11289,time
108,ALEXANDR PLIUSCHIN,KATUSHA TEAM,,,2010,3642,21,342473,11306,time
109,SERGUEI IVANOV,KATUSHA TEAM,,,2010,3642,21,342478,11311,time
110,DAVID DE LA FUENTE,ASTANA,,,2010,3642,21,342592,11425,time
111,THOR HUSHOVD,CERVELO TEST TEAM,,,2010,3642,21,342705,11538,time
112,YUKIYA ARASHIRO,BBOX BOUYGUES TELECOM,,,2010,3642,21,342728,11561,time
113,SÉBASTIEN TURGOT,BBOX BOUYGUES TELECOM,,,2010,3642,21,342773,11606,time
114,GREGORY RAST,TEAM RADIOSHACK,,,2010,3642,21,342779,11612,time
115,INAKI ISASI,EUSKALTEL - EUSKADI,,,2010,3642,21,342798,11631,time
116,EDVALD BOASSON HAGEN,SKY PRO CYCLING,,,2010,3642,21,342825,11658,time
117,MAARTEN WYNANTS,QUICK STEP,,,2010,3642,21,342847,11680,time
118,LLOYD MONDORY,AG2R LA MONDIALE,,,2010,3642,21,342908,11741,time
119,FABIAN WEGMANN,TEAM MILRAM,,,2010,3642,21,343001,11834,time
120,JURGEN ROELANDTS,OMEGA PHARMA - LOTTO,,,2010,3642,21,343035,11868,time
121,FABIAN CANCELLARA,TEAM SAXO BANK,,,2010,3642,21,343111,11944,time
122,FRANCESCO BELLOTTI,LIQUIGAS-DOIMO,,,2010,3642,21,343154,11987,time
123,MAURO DA DALTO,LAMPRE - FARNESE,,,2010,3642,21,343237,12070,time
124,DANIEL OSS,LIQUIGAS-DOIMO,,,2010,3642,21,343267,12100,time
125,GREGA BOLE,LAMPRE - FARNESE,,,2010,3642,21,343315,12148,time
126,JENS VOIGT,TEAM SAXO BANK,,,2010,3642,21,343339,12172,time
127,IGNATAS KONOVALOVAS,CERVELO TEST TEAM,,,2010,3642,21,343344,12177,time
128,BRIAN VANDBORG,LIQUIGAS-DOIMO,,,2010,3642,21,343385,12218,time
129,ALAN PEREZ LEZAUN,EUSKALTEL - EUSKADI,,,2010,3642,21,343418,12251,time
130,LARS BOOM,RABOBANK,,,2010,3642,21,343506,12339,time
131,MAXIM IGLINSKIY,ASTANA,,,2010,3642,21,343516,12349,time
132,MAARTEN TJALLINGII,RABOBANK,,,2010,3642,21,343578,12411,time
133,GERALD CIOLEK,TEAM MILRAM,,,2010,3642,21,343584,12417,time
134,KEVIN SEELDRAYERS,QUICK STEP,,,2010,3642,21,343669,12502,time
135,DANILO HONDO,LAMPRE - FARNESE,,,2010,3642,21,343680,12513,time
136,ANDREY GRIVKO,ASTANA,,,2010,3642,21,343734,12567,time
137,TONY MARTIN,TEAM HTC - COLUMBIA,,,2010,3642,21,343798,12631,time
138,KARSTEN KROON,BMC RACING TEAM,,,2010,3642,21,343826,12659,time
139,MARTIJN MAASKANT,GARMIN - TRANSITIONS,,,2010,3642,21,343844,12677,time
140,JESUS ALBERTO HERNANDEZ BLAZQUEZ,ASTANA,,,2010,3642,21,343850,12683,time
141,OSCAR FREIRE,RABOBANK,,,2010,3642,21,343953,12786,time
142,MATTI BRESCHEL,TEAM SAXO BANK,,,2010,3642,21,344059,12892,time
143,JÉRÉMY ROY,FDJ,,,2010,3642,21,344205,13038,time
144,DRIES DEVENYNS,QUICK STEP,,,2010,3642,21,344244,13077,time
145,JOSÉ-ALBERTO BENITEZ,FOOTON-SERVETTO,,,2010,3642,21,344280,13113,time
146,ANTHONY GESLIN,FDJ,,,2010,3642,21,344305,13138,time
147,BRENT BOOKWALTER,BMC RACING TEAM,,,2010,3642,21,344425,13258,time
148,DMITRIY MURAVYEV,TEAM RADIOSHACK,,,2010,3642,21,344435,13268,time
149,STUART O'GRADY,TEAM SAXO BANK,,,2010,3642,21,344487,13320,time
150,ALESSANDRO PETACCHI,LAMPRE - FARNESE,,,2010,3642,21,344606,13439,time
151,STEPHEN CUMMINGS,SKY PRO CYCLING,,,2010,3642,21,344675,13508,time
152,WESLEY SULZBERGER,FDJ,,,2010,3642,21,344747,13580,time
153,STÉPHANE AUGE,COFIDIS LE CREDIT EN LIGNE,,,2010,3642,21,344918,13751,time
154,MARK CAVENDISH,TEAM HTC - COLUMBIA,,,2010,3642,21,345011,13844,time
155,NICKI SORENSEN,TEAM SAXO BANK,,,2010,3642,21,345180,14013,time
156,BERNHARD EISEL,TEAM HTC - COLUMBIA,,,2010,3642,21,345184,14017,time
157,JULIAN DEAN,GARMIN - TRANSITIONS,,,2010,3642,21,345301,14134,time
158,DAVID MILLAR,GARMIN - TRANSITIONS,,,2010,3642,21,345334,14167,time
159,BRETT DANIEL LANCASTER,CERVELO TEST TEAM,,,2010,3642,21,345348,14181,time
160,DIMITRI CHAMPION,AG2R LA MONDIALE,,,2010,3642,21,345513,14346,time
161,MARCUS BURGHARDT,BMC RACING TEAM,,,2010,3642,21,345575,14408,time
162,MANUEL QUINZIATO,LIQUIGAS-DOIMO,,,2010,3642,21,345590,14423,time
163,JÉRÉMY HUNT,CERVELO TEST TEAM,,,2010,3642,21,345669,14502,time
164,DANIEL LLOYD,CERVELO TEST TEAM,,,2010,3642,21,345707,14540,time
165,ROBBIE MC EWEN,KATUSHA TEAM,,,2010,3642,21,346036,14869,time
166,MIRCO LORENZETTO,LAMPRE - FARNESE,,,2010,3642,21,346080,14913,time
167,ANTHONY ROUX,FDJ,,,2010,3642,21,346345,15178,time
168,ANDREAS KLIER,CERVELO TEST TEAM,,,2010,3642,21,346564,15397,time
169,BERT GRABSCH,TEAM HTC - COLUMBIA,,,2010,3642,21,346909,15742,time
